EntryID,LigandFormula,LigandMW,LigandID,LigandName,InChIKey,LigandSMILES,LigandofInterest,AsymID,AuthAsymID,EntityID,freeLigand,numTotalCount
9DON,C11 H18 N5 O11 P2,458.235,M7G,7N-METHYL-8-HYDROGUANOSINE-5'-DIPHOSPHATE,SBASPRRECYVBRF-KQYNXXCUSA-O,C[n+]1cn(c2c1C(=O)NC(=N2)N)C3C(C(C(O3)COP(=O)(O)OP(=O)(O)O)O)O,NA,C,A,2,TRUE,1
9DON,C23 H22 Cl N5 O5 P,514.878,A1A8P,2-[3-[[2-azanyl-7-[(5-chloranyl-1-benzofuran-2-yl)methyl]-6-oxidanylidene-1~{H}-purin-9-yl]methyl]phenyl]ethylphosphonic acid,LOKWXOGCATZPBT-UHFFFAOYSA-O,c1cc(cc(c1)Cn2c[n+](c3c2N=C(NC3=O)N)Cc4cc5cc(ccc5o4)Cl)CCP(=O)(O)O,Y,D,B,3,TRUE,1
9DOY,C8 H4 I3 N O4,558.835,I3C,"5-amino-2,4,6-triiodobenzene-1,3-dicarboxylic acid",JEZJSNULLBSYHV-UHFFFAOYSA-N,c1(c(c(c(c(c1I)N)I)C(=O)O)I)C(=O)O,NA,"M, N, O, P, Q, R, S","C, D, E, a, c, f",2,TRUE,7
9DP0,C6 H5 O7,189.1,FLC,CITRATE ANION,KRKNYBCHXYNGOX-UHFFFAOYSA-K,C(C(=O)[O-])C(CC(=O)[O-])(C(=O)[O-])O,NA,E,B,2,TRUE,1
9DP0,C10 H22 O6,238.278,1PE,PENTAETHYLENE GLYCOL,JLFNLZLINWHATN-UHFFFAOYSA-N,C(COCCOCCOCCOCCO)O,NA,F,D,3,TRUE,1
9DP5,C2 H6 O2,62.068,EDO,"1,2-ETHANEDIOL",LYCAIKOWRPUZTN-UHFFFAOYSA-N,C(CO)O,NA,"E, F, J, K, L, M","A, B",4,TRUE,6
9DP5,C6 H18 O24 P6,660.035,IHP,INOSITOL HEXAKISPHOSPHATE,IMQLKJBTEOYOSI-GPIVLXJGSA-N,C1(C(C(C(C(C1OP(=O)(O)O)OP(=O)(O)O)OP(=O)(O)O)OP(=O)(O)O)OP(=O)(O)O)OP(=O)(O)O,NA,"D, I","A, B",3,TRUE,2
9DP5,Cl,35.453,CL,CHLORIDE ION,VEXZGXHMUGYJMC-UHFFFAOYSA-M,[Cl-],NA,G,A,5,TRUE,1
9DPF,C2 H6 O2,62.068,EDO,"1,2-ETHANEDIOL",LYCAIKOWRPUZTN-UHFFFAOYSA-N,C(CO)O,NA,"E, F",C,3,TRUE,2
9DPM,C3 H7 N O2 S,121.158,CYS,CYSTEINE,XUJNEKJLAYXESH-REOHCLBHSA-N,C(C(C(=O)O)N)S,Y,B,A,2,TRUE,1
9DPM,Cl,35.453,CL,CHLORIDE ION,VEXZGXHMUGYJMC-UHFFFAOYSA-M,[Cl-],NA,"F, G, H",A,4,TRUE,3
9DPP,C3 H8 O3,92.094,GOL,GLYCEROL,PEDCQBHIVMGVHV-UHFFFAOYSA-N,C(C(CO)O)O,NA,"B, C",A,2,TRUE,2
9DPP,Cl,35.453,CL,CHLORIDE ION,VEXZGXHMUGYJMC-UHFFFAOYSA-M,[Cl-],NA,"D, E, F, G, H, I, J, K, L",A,3,TRUE,9
9DPS,Cl,35.453,CL,CHLORIDE ION,VEXZGXHMUGYJMC-UHFFFAOYSA-M,[Cl-],NA,"B, C, D, E, F, G",A,2,TRUE,6
9DPS,C3 H8 O3,92.094,GOL,GLYCEROL,PEDCQBHIVMGVHV-UHFFFAOYSA-N,C(C(CO)O)O,NA,"L, M",A,4,TRUE,2
9DPU,Cl,35.453,CL,CHLORIDE ION,VEXZGXHMUGYJMC-UHFFFAOYSA-M,[Cl-],NA,"B, C, D, E, F",A,2,TRUE,5
9DPU,C3 H8 O3,92.094,GOL,GLYCEROL,PEDCQBHIVMGVHV-UHFFFAOYSA-N,C(C(CO)O)O,NA,"H, I",A,4,TRUE,2
9DPV,C3 H8 O3,92.094,GOL,GLYCEROL,PEDCQBHIVMGVHV-UHFFFAOYSA-N,C(C(CO)O)O,NA,B,A,2,TRUE,1
9DPV,Cl,35.453,CL,CHLORIDE ION,VEXZGXHMUGYJMC-UHFFFAOYSA-M,[Cl-],NA,"C, D, E, F, G",A,3,TRUE,5
9DPX,C3 H8 O3,92.094,GOL,GLYCEROL,PEDCQBHIVMGVHV-UHFFFAOYSA-N,C(C(CO)O)O,NA,"B, C",A,2,TRUE,2
9DPX,Cl,35.453,CL,CHLORIDE ION,VEXZGXHMUGYJMC-UHFFFAOYSA-M,[Cl-],NA,"D, E, F, G, H, I",A,3,TRUE,6
9DPY,O4 P,94.971,PO4,PHOSPHATE ION,NBIIXXVUZAFLBC-UHFFFAOYSA-K,[O-]P(=O)([O-])[O-],NA,"C, D, E, F, G, H, J, K, L, M, N, O, P","A, B",2,TRUE,13
9DQ0,C2 H4 O2,60.052,ACY,ACETIC ACID,QTBSBXVTEAMEQO-UHFFFAOYSA-N,CC(=O)O,NA,"C, D, E, K, L, M","A, B",2,TRUE,6
9DQ0,C2 H6 O2,62.068,EDO,"1,2-ETHANEDIOL",LYCAIKOWRPUZTN-UHFFFAOYSA-N,C(CO)O,NA,J,B,4,TRUE,1
9DQ1,C5 H6 O5,146.098,AKG,2-OXOGLUTARIC ACID,KPGXRSRHYNQIFN-UHFFFAOYSA-N,C(CC(=O)O)C(=O)C(=O)O,NA,"D, K","A, B",3,TRUE,2
9DQ1,C6 H12 N2 O4,176.17,6HN,6-nitro-L-norleucine,LMSAJWJHQUHKSX-YFKPBYRVSA-N,C(CC[N+](=O)[O-])CC(C(=O)O)N,Y,"E, I, L","A, B",4,TRUE,3
9DQ1,I,126.904,IOD,IODIDE ION,XMBWDFGMSWQBCA-UHFFFAOYSA-M,[I-],NA,"F, G, H, M, N, O, P","A, B",5,TRUE,7
9DQ1,C2 H6 O2,62.068,EDO,"1,2-ETHANEDIOL",LYCAIKOWRPUZTN-UHFFFAOYSA-N,C(CO)O,NA,Q,B,6,TRUE,1
9DQ1,C3 H8 O3,92.094,GOL,GLYCEROL,PEDCQBHIVMGVHV-UHFFFAOYSA-N,C(C(CO)O)O,NA,"R, S",B,7,TRUE,2
9DQ2,C6 H12 N2 O4,176.17,6HN,6-nitro-L-norleucine,LMSAJWJHQUHKSX-YFKPBYRVSA-N,C(CC[N+](=O)[O-])CC(C(=O)O)N,Y,"C, K","A, B",2,TRUE,2
9DQ2,C4 H6 O4,118.088,SIN,SUCCINIC ACID,KDYFGRWQOYBRFD-UHFFFAOYSA-N,C(CC(=O)O)C(=O)O,Y,"E, M","A, B",4,TRUE,2
9DQ2,Br,79.904,BR,BROMIDE ION,CPELXLSAUQHCOX-UHFFFAOYSA-M,[Br-],NA,"H, I, J, Q","A, B",6,TRUE,4
9DQ2,C3 H8 O3,92.094,GOL,GLYCEROL,PEDCQBHIVMGVHV-UHFFFAOYSA-N,C(C(CO)O)O,NA,"F, G, N, O, P","A, B",5,TRUE,5
9DQ7,C21 H29 N7 O14 P2,665.441,6V0,"[[(2~{R},3~{S},4~{R},5~{R})-5-(5-aminocarbonyl-2~{H}-pyridin-1-yl)-3,4-bis(oxidanyl)oxolan-2-yl]methoxy-oxidanyl-phosphoryl] [(2~{R},3~{S},4~{R},5~{R})-5-(6-aminopurin-9-yl)-3,4-bis(oxidanyl)oxolan-2-yl]methyl hydrogen phosphate",QVQHBKNZCMZBKP-NNYOXOHSSA-N,c1nc(c2c(n1)n(cn2)C3C(C(C(O3)COP(=O)(O)OP(=O)(O)OCC4C(C(C(O4)N5CC=CC(=C5)C(=O)N)O)O)O)O)N,NA,"E, H, M, N","A, B, C, P",2,TRUE,4
9DQ7,C2 H3 N O3,89.05,OXM,OXAMIC ACID,SOWBFZRMHSNYGE-UHFFFAOYSA-N,C(=O)(C(=O)O)N,NA,"F, I, K, O","A, B, C, P",3,TRUE,4
9DQ7,C6 H14 O12 P2,340.116,FBP,"1,6-di-O-phosphono-beta-D-fructofuranose",RNBGYGVWRKECFJ-ARQDHWQXSA-N,C(C1C(C(C(O1)(COP(=O)(O)O)O)O)O)OP(=O)(O)O,NA,"J, L","A, B",5,TRUE,2
9DQ9,C21 H29 N7 O14 P2,665.441,6V0,"[[(2~{R},3~{S},4~{R},5~{R})-5-(5-aminocarbonyl-2~{H}-pyridin-1-yl)-3,4-bis(oxidanyl)oxolan-2-yl]methoxy-oxidanyl-phosphoryl] [(2~{R},3~{S},4~{R},5~{R})-5-(6-aminopurin-9-yl)-3,4-bis(oxidanyl)oxolan-2-yl]methyl hydrogen phosphate",QVQHBKNZCMZBKP-NNYOXOHSSA-N,c1nc(c2c(n1)n(cn2)C3C(C(C(O3)COP(=O)(O)OP(=O)(O)OCC4C(C(C(O4)N5CC=CC(=C5)C(=O)N)O)O)O)O)N,NA,"E, H","A, P",2,TRUE,2
9DQ9,C2 H3 N O3,89.05,OXM,OXAMIC ACID,SOWBFZRMHSNYGE-UHFFFAOYSA-N,C(=O)(C(=O)O)N,NA,"F, I, M, P","A, B, C, P",3,TRUE,4
9DQ9,C21 H27 N7 O14 P2,663.425,NAD,NICOTINAMIDE-ADENINE-DINUCLEOTIDE,BAWFJGJZGIEFAR-NNYOXOHSSA-N,c1cc(c[n+](c1)C2C(C(C(O2)COP(=O)([O-])OP(=O)(O)OCC3C(C(C(O3)n4cnc5c4ncnc5N)O)O)O)O)C(=O)N,NA,"L, O","B, C",5,TRUE,2
9DQA,C16 H32 O2,256.424,PLM,PALMITIC ACID,IPCSVZSSVZVIGE-UHFFFAOYSA-N,CCCCCCCCCCCCCCCC(=O)O,Y,"D, G","A, B",3,TRUE,2
9DQA,C15 H23 N O3,265.348,A1BEO,3-[(1R)-3-amino-1-hydroxypropyl]phenyl 2-ethylbutanoate,LERLIJBLOOAQOT-UHFFFAOYSA-N,CCC(CC)C(=O)Oc1cccc(c1)C(CCN)O,Y,"E, H","A, B",4,TRUE,2
9DQF,C23 H38 N7 O17 P3 S,809.571,ACO,ACETYL COENZYME *A,ZSLZBFCDCINBPY-ZSJPKINUSA-N,CC(=O)SCCNC(=O)CCNC(=O)C(C(C)(C)COP(=O)(O)OP(=O)(O)OCC1C(C(C(O1)n2cnc3c2ncnc3N)O)OP(=O)(O)O)O,Y,B,A,2,TRUE,1
9DQF,C6 H8 O7,192.124,CIT,CITRIC ACID,KRKNYBCHXYNGOX-UHFFFAOYSA-N,C(C(=O)O)C(CC(=O)O)(C(=O)O)O,NA,C,A,3,TRUE,1
9DQM,O4 P,94.971,PO4,PHOSPHATE ION,NBIIXXVUZAFLBC-UHFFFAOYSA-K,[O-]P(=O)([O-])[O-],Y,"C, E","A, B",2,TRUE,2
9DQM,C10 H14 N5 O7 P,347.221,AMP,ADENOSINE MONOPHOSPHATE,UDMBCSSLTHHNCD-KQYNXXCUSA-N,c1nc(c2c(n1)n(cn2)C3C(C(C(O3)COP(=O)(O)O)O)O)N,Y,"D, F","A, B",3,TRUE,2
9DQP,C N S,58.082,SCN,THIOCYANATE ION,ZMZDMBWJUHKJPS-UHFFFAOYSA-M,C(#N)[S-],NA,"D, E",B,3,TRUE,2
9DQP,C3 H8 O3,92.094,GOL,GLYCEROL,PEDCQBHIVMGVHV-UHFFFAOYSA-N,C(C(CO)O)O,NA,G,B,4,TRUE,1
9DQR,C4 H6 O4,118.088,SIN,SUCCINIC ACID,KDYFGRWQOYBRFD-UHFFFAOYSA-N,C(CC(=O)O)C(=O)O,Y,"C, E","A, B",2,TRUE,2
9DR0,C2 H6 O2,62.068,EDO,"1,2-ETHANEDIOL",LYCAIKOWRPUZTN-UHFFFAOYSA-N,C(CO)O,NA,"C, D, E, H, I, J","A, B",2,TRUE,6
9DR0,C2 H4 O2,60.052,ACY,ACETIC ACID,QTBSBXVTEAMEQO-UHFFFAOYSA-N,CC(=O)O,NA,"F, G","A, B",3,TRUE,2
9DR4,C21 H36 N7 O16 P3 S,767.534,COA,COENZYME A,RGJOEKWQDUBAIZ-IBOSZNHHSA-N,CC(C)(COP(=O)(O)OP(=O)(O)OCC1C(C(C(O1)n2cnc3c2ncnc3N)O)OP(=O)(O)O)C(C(=O)NCCC(=O)NCCS)O,Y,B,A,2,TRUE,1
9DR4,C6 H13 O9 P,260.136,G1P,1-O-phosphono-alpha-D-glucopyranose,HXXFSFRBOHSIMQ-VFUOTHLCSA-N,C(C1C(C(C(C(O1)OP(=O)(O)O)O)O)O)O,Y,D,A,4,TRUE,1
9DR4,C9 H15 N2 O15 P3,484.141,UTP,URIDINE 5'-TRIPHOSPHATE,PGAVKCOVUIYSFO-XVFCMESISA-N,C1=CN(C(=O)NC1=O)C2C(C(C(O2)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O)O,Y,E,A,5,TRUE,1
9DR5,C24 H50 O13,546.646,12P,DODECAETHYLENE GLYCOL,WRZXKWFJEFFURH-UHFFFAOYSA-N,C(COCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCO)O,NA,"AB, J, K, NA, OA, UA, V, W","A, C, F, G, H",3,TRUE,8
9DR5,C8 H18 O5,194.226,PG4,TETRAETHYLENE GLYCOL,UWHCKJMYHZGTIT-UHFFFAOYSA-N,C(COCCOCCOCCO)O,NA,"BB, CA, HA, L, PA, Q, VA, X","A, B, C, D, E, F, G, H",4,TRUE,8
9DR5,C2 H3 O2,59.044,ACT,ACETATE ION,QTBSBXVTEAMEQO-UHFFFAOYSA-M,CC(=O)[O-],NA,"CB, DA, DB, EA, IA, JA, M, N, QA, R, RA, S, WA, XA, Y, Z","A, B, C, D, E, F, G, H",5,TRUE,16
9DR5,C6 H14 O4,150.173,PGE,TRIETHYLENE GLYCOL,ZIBGPFATKBEMQZ-UHFFFAOYSA-N,C(COCCOCCO)O,NA,"AA, FA, FB, LA, O, SA, T, YA","A, B, C, D, E, F, G, H",6,TRUE,8
9DR5,C4 H10 O3,106.12,PEG,DI(HYDROXYETHYL)ETHER,MTHSVFCYNBDYFN-UHFFFAOYSA-N,C(COCCO)O,NA,"EB, KA","E, H",7,TRUE,2
9DR6,C18 H38 O10,414.488,2PE,NONAETHYLENE GLYCOL,YZUUTMGDONTGTN-UHFFFAOYSA-N,C(COCCOCCOCCOCCOCCOCCOCCOCCO)O,NA,C,A,2,TRUE,1
9DR6,Cl,35.453,CL,CHLORIDE ION,VEXZGXHMUGYJMC-UHFFFAOYSA-M,[Cl-],NA,"I, O","A, B",5,TRUE,2
9DR6,C24 H50 O13,546.646,12P,DODECAETHYLENE GLYCOL,WRZXKWFJEFFURH-UHFFFAOYSA-N,C(COCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCO)O,NA,J,B,6,TRUE,1
9DRA,C6 H6 Cl2 O2,181.017,A1BA2,"(6R)-3,4-dichloro-6-hydroxycyclohex-3-en-1-one",UPFPMVWORXIWOQ-RXMQYKEDSA-N,C1C(C(=O)CC(=C1Cl)Cl)O,Y,"D, K","A, B",3,TRUE,2
9DRA,C24 H50 O13,546.646,12P,DODECAETHYLENE GLYCOL,WRZXKWFJEFFURH-UHFFFAOYSA-N,C(COCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCO)O,NA,E,A,4,TRUE,1
9DRA,C18 H38 O10,414.488,2PE,NONAETHYLENE GLYCOL,YZUUTMGDONTGTN-UHFFFAOYSA-N,C(COCCOCCOCCOCCOCCOCCOCCOCCO)O,NA,F,A,5,TRUE,1
9DRD,C4 H10 O3,106.12,PEG,DI(HYDROXYETHYL)ETHER,MTHSVFCYNBDYFN-UHFFFAOYSA-N,C(COCCO)O,NA,"I, J, K, L","C, D, F",2,TRUE,4
9DRE,C10 H15 N5 O10 P2,427.201,ADP,ADENOSINE-5'-DIPHOSPHATE,XTWYTFMLZFPYCI-KQYNXXCUSA-N,c1nc(c2c(n1)n(cn2)C3C(C(C(O3)COP(=O)(O)OP(=O)(O)O)O)O)N,Y,"I, J, L, N, O, Q, T, V","A, B, C, D, E, F, G, H",2,TRUE,8
9DRF,C10 H16 N5 O12 P3,491.182,DTP,2'-DEOXYADENOSINE 5'-TRIPHOSPHATE,SUYVUBYJARFZHO-RRKCRQDMSA-N,c1nc(c2c(n1)n(cn2)C3CC(C(O3)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O)N,Y,"I, J, L, M, O, P, T, U","A, B, C, E, G",2,TRUE,8
9DRK,C20 H31 N9 O6 S2,557.647,A1BGE,"5'-deoxy-5'-({5-[(3aS,4S,6aR)-2-oxohexahydro-1H-thieno[3,4-d]imidazol-4-yl]pentyl}sulfamamido)adenosine",XESGTLMEDWYNFU-SQGSUPJISA-N,c1nc(c2c(n1)n(cn2)C3C(C(C(O3)CNS(=O)(=O)NCCCCCC4C5C(CS4)NC(=O)N5)O)O)N,Y,"C, D","A, B",2,TRUE,2
9DSB,C2 H3 O2,59.044,ACT,ACETATE ION,QTBSBXVTEAMEQO-UHFFFAOYSA-M,CC(=O)[O-],NA,C,A,2,TRUE,1
9DSB,Cl,35.453,CL,CHLORIDE ION,VEXZGXHMUGYJMC-UHFFFAOYSA-M,[Cl-],NA,"D, E, F, G, J, K, L, M, N, O, P","A, B",3,TRUE,11
9DSZ,C10 H16 N5 O12 P3,491.182,DTP,2'-DEOXYADENOSINE 5'-TRIPHOSPHATE,SUYVUBYJARFZHO-RRKCRQDMSA-N,c1nc(c2c(n1)n(cn2)C3CC(C(O3)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O)N,Y,"I, K, M, O, Q, S, X, Y","A, B, C, D, E, F, H",2,TRUE,8
9DT6,C9 H14 N3 O8 P,323.197,C5P,CYTIDINE-5'-MONOPHOSPHATE,IERHLVCPSMICTF-XVFCMESISA-N,C1=CN(C(=O)N=C1N)C2C(C(C(O2)COP(=O)(O)O)O)O,Y,"I, J, K, L","C, E, F, H",2,TRUE,4
9DTA,C26 H23 N3 O3,425.479,A1BBV,"N-(1-benzoyl-1,2,3,4-tetrahydroquinolin-6-yl)-2-(3-cyano-2-methoxyphenyl)acetamide",FBPFRQJGDYZWBK-UHFFFAOYSA-N,COc1c(cccc1C#N)CC(=O)Nc2ccc3c(c2)CCCN3C(=O)c4ccccc4,Y,"C, D","A, B",2,TRUE,2
9DU6,C10 H16 N5 O13 P3,507.181,ATP,ADENOSINE-5'-TRIPHOSPHATE,ZKHQWZAMYRWXGA-KQYNXXCUSA-N,c1nc(c2c(n1)n(cn2)C3C(C(C(O3)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O)O)N,Y,C,B,2,TRUE,1
9DUB,C9 H7 N3,157.172,A1BB7,4-(pyridin-4-yl)pyridazine,QZBDEUCWKDAUML-UHFFFAOYSA-N,c1cnccc1c2ccnnc2,Y,B,A,2,TRUE,1
9DUB,Cl,35.453,CL,CHLORIDE ION,VEXZGXHMUGYJMC-UHFFFAOYSA-M,[Cl-],NA,C,A,3,TRUE,1
9DUB,O4 S,96.063,SO4,SULFATE ION,QAOWNCQODCNURD-UHFFFAOYSA-L,[O-]S(=O)(=O)[O-],NA,"D, E, F, G, H, I",A,4,TRUE,6
9DUE,O4 S,96.063,SO4,SULFATE ION,QAOWNCQODCNURD-UHFFFAOYSA-L,[O-]S(=O)(=O)[O-],NA,"D, E, F, G, H",A,4,TRUE,5
9DUE,C14 H16 Cl N5,289.763,A1BB6,3-chloro-6-(4-methylpiperazin-1-yl)-4-(pyridin-4-yl)pyridazine,GEGHOUWQCHWMKH-UHFFFAOYSA-N,CN1CCN(CC1)c2cc(c(nn2)Cl)c3ccncc3,Y,B,A,2,TRUE,1
9DUG,O4 S,96.063,SO4,SULFATE ION,QAOWNCQODCNURD-UHFFFAOYSA-L,[O-]S(=O)(=O)[O-],Y,"B, C, D, E, F, G",A,2,TRUE,6
9DUJ,Cl,35.453,CL,CHLORIDE ION,VEXZGXHMUGYJMC-UHFFFAOYSA-M,[Cl-],NA,D,A,4,TRUE,1
9DUJ,C2 H3 O2,59.044,ACT,ACETATE ION,QTBSBXVTEAMEQO-UHFFFAOYSA-M,CC(=O)[O-],NA,"E, F, G, H",A,5,TRUE,4
9DUJ,C3 H8 O3,92.094,GOL,GLYCEROL,PEDCQBHIVMGVHV-UHFFFAOYSA-N,C(C(CO)O)O,NA,"I, J",A,6,TRUE,2
9DVE,C4 H10 O3,106.12,PEG,DI(HYDROXYETHYL)ETHER,MTHSVFCYNBDYFN-UHFFFAOYSA-N,C(COCCO)O,NA,E,A,2,TRUE,1
9DVH,C8 H9 N O3,167.162,GHP,(2R)-amino(4-hydroxyphenyl)ethanoic acid,LJCWONGJFPCTTL-SSDOTTSWSA-N,c1cc(ccc1C(C(=O)O)N)O,Y,"E, F, G, I","A, B",3,TRUE,4
9DVH,C6 H13 N O4 S,195.237,MES,2-(N-MORPHOLINO)-ETHANESULFONIC ACID,SXGZJKUKBWWHRA-UHFFFAOYSA-N,C1COCC[NH+]1CCS(=O)(=O)[O-],NA,H,B,4,TRUE,1
9DW6,Cl,35.453,CL,CHLORIDE ION,VEXZGXHMUGYJMC-UHFFFAOYSA-M,[Cl-],NA,D,A,3,TRUE,1
9DW6,C3 H8 O3,92.094,GOL,GLYCEROL,PEDCQBHIVMGVHV-UHFFFAOYSA-N,C(C(CO)O)O,NA,"F, H","A, B",5,TRUE,2
9DWA,C6 H14 O2,118.174,MPD,"(4S)-2-METHYL-2,4-PENTANEDIOL",SVTBMSDMJJWYQN-YFKPBYRVSA-N,CC(CC(C)(C)O)O,NA,"C, D, E, F, G, H, I, J, K, L","A, B",2,TRUE,10
9DWO,C4 H6 O5,134.087,LMR,(2S)-2-hydroxybutanedioic acid,BJEPYKJPYRNKOW-REOHCLBHSA-N,C(C(C(=O)O)O)C(=O)O,Y,B,A,2,TRUE,1
9DWR,C8 H8 O3,152.147,ANN,4-METHOXYBENZOIC ACID,ZEYHEAKUIGZSGI-UHFFFAOYSA-N,COc1ccc(cc1)C(=O)O,Y,C,A,3,TRUE,1
9DWR,Cl,35.453,CL,CHLORIDE ION,VEXZGXHMUGYJMC-UHFFFAOYSA-M,[Cl-],NA,D,A,4,TRUE,1
9DX8,C9 H8 O2,148.159,MW7,4-ethenylbenzoic acid,IRQWEODKXLDORP-UHFFFAOYSA-N,C=Cc1ccc(cc1)C(=O)O,Y,B,A,2,TRUE,1
9DX8,Cl,35.453,CL,CHLORIDE ION,VEXZGXHMUGYJMC-UHFFFAOYSA-M,[Cl-],NA,D,A,4,TRUE,1
9DX8,C2 H3 O2,59.044,ACT,ACETATE ION,QTBSBXVTEAMEQO-UHFFFAOYSA-M,CC(=O)[O-],NA,E,A,5,TRUE,1
9DX9,C11 H14 O2,178.228,5R0,4-~{tert}-butylbenzoic acid,KDVYCTOWXSLNNI-UHFFFAOYSA-N,CC(C)(C)c1ccc(cc1)C(=O)O,Y,C,A,3,TRUE,1
9DX9,Cl,35.453,CL,CHLORIDE ION,VEXZGXHMUGYJMC-UHFFFAOYSA-M,[Cl-],NA,D,A,4,TRUE,1
9DXB,Cl,35.453,CL,CHLORIDE ION,VEXZGXHMUGYJMC-UHFFFAOYSA-M,[Cl-],NA,"D, E",A,4,TRUE,2
9DXB,C3 H8 O3,92.094,GOL,GLYCEROL,PEDCQBHIVMGVHV-UHFFFAOYSA-N,C(C(CO)O)O,NA,"F, G, H, I, J",A,5,TRUE,5
9DXI,C3 H8 O3,92.094,GOL,GLYCEROL,PEDCQBHIVMGVHV-UHFFFAOYSA-N,C(C(CO)O)O,NA,C,A,2,TRUE,1
9DXU,C4 H12 N O3,122.143,TRS,"2-AMINO-2-HYDROXYMETHYL-PROPANE-1,3-DIOL",LENZDBCJOHFCAS-UHFFFAOYSA-O,C(C(CO)(CO)[NH3+])O,NA,C,A,3,TRUE,1
9DXU,C3 H8 O3,92.094,GOL,GLYCEROL,PEDCQBHIVMGVHV-UHFFFAOYSA-N,C(C(CO)O)O,NA,"D, E, F",A,4,TRUE,3
9DXU,C N S,58.082,SCN,THIOCYANATE ION,ZMZDMBWJUHKJPS-UHFFFAOYSA-M,C(#N)[S-],NA,"G, H, I, J, K, L, M, N, O, Q","A, B",5,TRUE,10
9DXV,Cl,35.453,CL,CHLORIDE ION,VEXZGXHMUGYJMC-UHFFFAOYSA-M,[Cl-],NA,D,A,4,TRUE,1
9DXV,C3 H8 O3,92.094,GOL,GLYCEROL,PEDCQBHIVMGVHV-UHFFFAOYSA-N,C(C(CO)O)O,NA,"E, F, G, H, I, J, O, P","A, B",5,TRUE,8
9DXV,C N S,58.082,SCN,THIOCYANATE ION,ZMZDMBWJUHKJPS-UHFFFAOYSA-M,C(#N)[S-],NA,"K, L, M, N",A,6,TRUE,4
9DXW,C11 H14 O2,178.228,5R0,4-~{tert}-butylbenzoic acid,KDVYCTOWXSLNNI-UHFFFAOYSA-N,CC(C)(C)c1ccc(cc1)C(=O)O,Y,C,A,3,TRUE,1
9DXW,Cl,35.453,CL,CHLORIDE ION,VEXZGXHMUGYJMC-UHFFFAOYSA-M,[Cl-],NA,D,A,4,TRUE,1
9DY7,C2 H6 O S,78.133,DMS,DIMETHYL SULFOXIDE,IAZDPXIOMUYVGZ-UHFFFAOYSA-N,CS(=O)C,NA,"E, H, M, N","A, C",3,TRUE,4
9DY7,C2 H6 O2,62.068,EDO,"1,2-ETHANEDIOL",LYCAIKOWRPUZTN-UHFFFAOYSA-N,C(CO)O,NA,"F, G",A,4,TRUE,2
9DY7,C6 H13 N O2 S,163.238,ESC,2-AMINO-4-ETHYL SULFANYL BUTYRIC ACID,GGLZPLKKBSSKCX-YFKPBYRVSA-N,CCSCCC(C(=O)O)N,NA,"I, O","A, C",5,TRUE,2
9DY7,C14 H21 N2 O7 P S,392.365,YAR,(2E)-4-(ethylsulfanyl)-2-{[(Z)-{3-hydroxy-2-methyl-5-[(phosphonooxy)methyl]pyridin-4(1H)-ylidene}methyl]imino}butanoic acid,BRPPVXUZMWRMGM-YAHQYOFBSA-N,CCSCCC(=NC=C1C(=CNC(=C1O)C)COP(=O)(O)O)C(=O)O,NA,L,B,7,TRUE,1
9DY7,C14 H21 N2 O7 P S,392.365,YAE,(E)-S-ethyl-N-({3-hydroxy-2-methyl-5-[(phosphonooxy)methyl]pyridin-4-yl}methylidene)-L-homocysteine,OMGMVELSRDRWBU-UHFFFAOYSA-N,CCSCCC(C(=O)O)N=Cc1c(cnc(c1O)C)COP(=O)(O)O,NA,R,D,8,TRUE,1
9DY8,C4 H10 O3,106.12,PEG,DI(HYDROXYETHYL)ETHER,MTHSVFCYNBDYFN-UHFFFAOYSA-N,C(COCCO)O,Y,"D, E, F, G, H",A,4,TRUE,5
9DY9,C8 H8 O3,152.147,ANN,4-METHOXYBENZOIC ACID,ZEYHEAKUIGZSGI-UHFFFAOYSA-N,COc1ccc(cc1)C(=O)O,Y,B,A,2,TRUE,1
9DY9,Cl,35.453,CL,CHLORIDE ION,VEXZGXHMUGYJMC-UHFFFAOYSA-M,[Cl-],NA,D,A,4,TRUE,1
9DYA,O4 S,96.063,SO4,SULFATE ION,QAOWNCQODCNURD-UHFFFAOYSA-L,[O-]S(=O)(=O)[O-],NA,C,A,3,TRUE,1
9DYB,Cl,35.453,CL,CHLORIDE ION,VEXZGXHMUGYJMC-UHFFFAOYSA-M,[Cl-],NA,C,A,3,TRUE,1
9DYC,C9 H10 O2,150.174,EGM,4-ethylbenzoic acid,ZQVKTHRQIXSMGY-UHFFFAOYSA-N,CCc1ccc(cc1)C(=O)O,Y,C,A,3,TRUE,1
9DYC,Cl,35.453,CL,CHLORIDE ION,VEXZGXHMUGYJMC-UHFFFAOYSA-M,[Cl-],NA,D,A,4,TRUE,1
